,Date,Open,Open_vn30,Open_vnind,High,High_vn30,High_vnind,Low,Low_vn30,Low_vnind,Close,Close_vn30,Close_vnind,Volume,Volume_vn30,Volume_vnind
723,2021-07-09,1509.0,1521.21,1374.68,1529.8,1526.35,1374.68,1480.0,1480.6,1335.9,1497.0,1494.43,1347.14,304132.0,303082388.0,756931761.0
724,2021-07-12,1503.0,1494.43,1347.14,1503.5,1495.92,1347.14,1401.9,1406.14,1270.06,1443.9,1443.1,1296.3,398800.0,420742280.0,969182760.0
725,2021-07-13,1442.0,1443.1,1296.3,1458.8,1456.58,1307.73,1416.0,1419.34,1278.55,1446.9,1440.87,1297.54,354752.0,186857432.0,520763483.0
726,2021-07-14,1448.5,1440.87,1297.54,1450.8,1446.13,1305.37,1395.3,1395.16,1264.68,1409.0,1410.3,1279.91,321471.0,229766680.0,589708877.0
727,2021-07-15,1410.8,1410.3,1279.91,1440.1,1441.45,1299.18,1403.1,1402.39,1270.94,1431.8,1430.29,1293.92,246696.0,193350700.0,433160000.0
728,2021-07-16,1435.5,1430.29,1293.92,1448.6,1446.36,1304.37,1434.3,1430.29,1293.92,1440.0,1438.05,1299.31,252074.0,175135492.0,457227510.0
729,2021-07-19,1414.8,1438.05,1299.31,1415.0,1438.05,1299.31,1367.8,1367.61,1237.79,1368.0,1374.15,1243.51,308084.0,270768767.0,741416391.0
730,2021-07-20,1374.0,1374.15,1243.51,1409.0,1411.02,1273.29,1358.8,1357.31,1225.52,1405.0,1411.02,1273.29,358331.0,225097576.0,567481312.0
731,2021-07-21,1411.0,1411.02,1273.29,1417.5,1422.8,1284.33,1395.1,1402.42,1266.71,1402.0,1406.54,1270.79,266534.0,173289241.0,449655974.0
732,2021-07-22,1404.6,1406.54,1270.79,1436.9,1432.43,1294.16,1402.1,1400.2,1266.54,1427.1,1428.48,1293.67,243782.0,168457886.0,531974822.0
733,2021-07-23,1424.8,1428.48,1293.67,1430.0,1430.43,1295.63,1401.0,1401.53,1268.83,1401.0,1401.53,1268.83,339320.0,240385311.0,572623532.0
734,2021-07-26,1399.9,1401.53,1268.83,1416.8,1409.94,1277.33,1383.0,1384.87,1254.57,1408.1,1403.96,1272.71,314541.0,155875503.0,497640470.0
735,2021-07-27,1413.0,1403.96,1272.71,1426.0,1423.3,1288.35,1405.3,1403.96,1272.71,1405.3,1409.85,1276.93,295627.0,194669448.0,552598328.0
736,2021-07-28,1405.0,1409.85,1276.93,1417.7,1415.39,1281.17,1400.1,1403.06,1271.78,1407.8,1407.5,1277.07,315029.0,135910962.0,399004783.0
737,2021-07-29,1416.5,1407.5,1277.07,1431.1,1427.55,1293.6,1414.0,1407.5,1277.07,1431.1,1427.55,1293.6,266397.0,180580308.0,540618362.0
738,2021-07-30,1430.6,1427.55,1293.6,1446.0,1451.45,1311.97,1427.3,1427.55,1293.6,1445.0,1447.23,1310.05,235586.0,231287868.0,633897338.0
739,2021-08-02,1446.7,1447.23,1310.05,1458.0,1457.89,1322.35,1442.6,1438.35,1304.49,1447.9,1448.21,1314.22,216811.0,203992267.0,612179752.0
740,2021-08-03,1449.7,1448.21,1314.22,1475.0,1469.87,1332.44,1447.2,1448.21,1314.22,1475.0,1469.87,1332.44,308827.0,230941277.0,649486779.0
741,2021-08-04,1472.6,1469.87,1332.44,1480.9,1480.28,1340.76,1462.0,1465.66,1328.4,1470.9,1472.2,1334.74,253070.0,232660277.0,654180617.0
742,2021-08-05,1468.0,1472.2,1334.74,1490.9,1488.79,1346.62,1466.1,1465.1,1326.8,1487.1,1486.46,1345.55,249598.0,195798808.0,634304575.0
743,2021-08-06,1487.3,1486.46,1345.55,1490.8,1491.42,1351.85,1471.5,1476.79,1341.45,1472.9,1476.79,1341.45,216366.0,224976844.0,727074131.0
744,2021-08-09,1470.0,1476.79,1341.45,1503.2,1499.8,1361.09,1468.5,1467.32,1334.69,1500.5,1497.83,1359.86,198106.0,211481100.0,648161926.0
745,2021-08-10,1501.2,1497.83,1359.86,1506.8,1508.92,1370.35,1485.8,1490.0,1358.12,1494.1,1494.41,1362.43,274461.0,194740292.0,702421507.0
746,2021-08-11,1496.0,1494.41,1362.43,1505.1,1506.78,1374.03,1486.0,1487.91,1357.79,1486.0,1487.91,1357.79,244986.0,246892136.0,801627475.0
747,2021-08-12,1486.8,1487.91,1357.79,1492.9,1493.69,1365.01,1472.4,1477.06,1353.05,1477.1,1477.06,1353.05,274294.0,188960244.0,739295690.0
748,2021-08-13,1480.0,1477.06,1353.05,1485.0,1484.67,1357.41,1464.0,1463.48,1336.74,1485.0,1484.25,1357.05,271182.0,217625280.0,736296227.0
749,2021-08-16,1485.5,1484.25,1357.05,1503.9,1504.03,1372.33,1485.5,1484.25,1357.05,1503.0,1500.77,1370.96,171376.0,264902024.0,823896670.0
750,2021-08-17,1507.8,1500.77,1370.96,1508.3,1512.27,1379.7,1488.0,1488.74,1359.11,1493.0,1494.12,1363.09,211704.0,232950208.0,800691968.0
751,2021-08-18,1495.0,1494.12,1363.09,1504.2,1500.17,1370.15,1485.2,1484.55,1355.83,1490.9,1489.54,1360.94,233286.0,215488976.0,682586382.0
752,2021-08-19,1493.0,1489.54,1360.94,1502.8,1505.01,1374.85,1484.6,1479.6,1352.94,1500.0,1505.01,1374.85,182275.0,247888568.0,731929516.0
753,2021-08-20,1492.8,1505.01,1374.85,1493.2,1505.01,1374.85,1425.1,1436.24,1317.52,1445.0,1450.45,1329.43,291240.0,359489412.0,1278285838.0
754,2021-08-23,1444.4,1450.45,1329.43,1447.4,1450.45,1329.43,1409.0,1412.0,1298.86,1411.2,1412.0,1298.86,355898.0,274192080.0,789473870.0
755,2021-08-24,1415.0,1412.0,1298.86,1427.5,1423.28,1307.56,1407.5,1406.94,1289.16,1415.1,1418.26,1298.74,320767.0,210397968.0,751774578.0
756,2021-08-25,1418.2,1418.26,1298.74,1432.0,1430.58,1309.8,1410.0,1411.07,1291.7,1431.5,1428.51,1309.55,278294.0,159649819.0,524651576.0
757,2021-08-26,1430.4,1428.51,1309.55,1432.0,1433.67,1316.22,1403.0,1408.33,1295.77,1406.7,1412.45,1301.12,241560.0,158002302.0,523236379.0
758,2021-08-27,1409.5,1412.45,1301.12,1422.0,1418.57,1313.2,1390.5,1391.88,1285.16,1420.0,1418.57,1313.2,351832.0,217902373.0,683253221.0
759,2021-08-30,1423.0,1418.57,1313.2,1435.3,1434.25,1329.62,1422.5,1418.57,1313.2,1432.9,1431.05,1328.14,194331.0,164020172.0,678863414.0
760,2021-08-31,1433.5,1431.05,1328.14,1434.5,1437.38,1336.05,1421.1,1425.71,1325.69,1427.0,1428.66,1331.47,190833.0,162328684.0,735419230.0
761,2021-09-01,1427.1,1428.66,1331.47,1434.9,1434.73,1338.02,1423.1,1423.22,1328.13,1428.6,1426.94,1334.65,210501.0,206944750.0,715625166.0
762,2021-09-06,1434.0,1426.94,1334.65,1444.9,1441.92,1348.34,1431.9,1426.94,1334.65,1444.6,1441.54,1346.39,146220.0,214049210.0,950712846.0
763,2021-09-07,1445.1,1441.54,1346.39,1449.8,1454.73,1353.66,1436.5,1441.54,1340.32,1441.0,1444.1,1341.9,167859.0,209557000.0,862596388.0
764,2021-09-08,1441.7,1444.1,1341.9,1442.0,1448.44,1344.49,1428.6,1431.38,1328.43,1431.1,1433.71,1333.61,188959.0,156185020.0,628679742.0
765,2021-09-09,1430.5,1433.71,1333.61,1446.0,1449.16,1345.59,1429.8,1431.55,1332.67,1446.0,1447.28,1343.98,155263.0,180847028.0,637132777.0
766,2021-09-10,1447.2,1447.28,1343.98,1452.9,1453.67,1350.43,1443.0,1447.28,1343.98,1447.1,1448.33,1345.31,148017.0,154826088.0,598123582.0
767,2021-09-13,1445.1,1448.33,1345.31,1448.7,1454.72,1350.69,1437.2,1444.71,1340.5,1442.0,1444.99,1341.43,130805.0,166881164.0,760585746.0
768,2021-09-14,1441.0,1444.99,1341.43,1445.1,1448.71,1349.13,1434.6,1436.98,1336.84,1436.5,1438.16,1339.7,130215.0,159844848.0,728834289.0
769,2021-09-15,1437.5,1438.16,1339.7,1450.6,1447.64,1347.7,1434.9,1432.76,1334.97,1447.5,1444.85,1345.83,132636.0,142809732.0,679489972.0
770,2021-09-16,1447.9,1444.85,1345.83,1453.5,1453.91,1353.12,1445.7,1442.77,1341.23,1449.8,1448.98,1345.87,105690.0,141470696.0,587976533.0
771,2021-09-17,1444.3,1448.98,1345.87,1457.6,1459.88,1356.2,1443.4,1448.98,1345.87,1456.8,1455.59,1352.64,133478.0,207396608.0,844384207.0
772,2021-09-20,1460.0,1455.59,1352.64,1466.6,1474.66,1365.76,1452.0,1454.95,1349.18,1452.0,1458.66,1350.48,141115.0,198617480.0,879251828.0
773,2021-09-21,1446.0,1458.66,1350.48,1447.3,1458.66,1350.48,1425.4,1433.82,1324.82,1440.0,1446.22,1339.84,225424.0,180574804.0,849780127.0
774,2021-09-22,1441.4,1446.22,1339.84,1443.9,1454.19,1350.71,1433.6,1440.24,1336.71,1440.8,1453.22,1350.68,158312.0,130498940.0,770035732.0
775,2021-09-23,1447.8,1453.22,1350.68,1455.5,1465.55,1361.09,1445.6,1453.06,1350.43,1450.0,1458.23,1352.76,142685.0,156486808.0,977385574.0
776,2021-09-24,1454.6,1458.23,1352.76,1455.9,1464.12,1356.97,1446.1,1456.89,1348.07,1449.9,1459.94,1351.17,141963.0,152463939.0,663801677.0
777,2021-09-27,1452.3,1459.94,1351.17,1454.4,1464.5,1354.38,1434.0,1439.2,1324.99,1434.0,1439.2,1324.99,132794.0,164850493.0,790742912.0
778,2021-09-28,1430.0,1439.2,1324.99,1454.4,1454.79,1341.81,1429.5,1430.89,1316.51,1454.4,1451.12,1339.31,163150.0,148842310.0,632533824.0
779,2021-09-29,1449.1,1451.12,1339.31,1452.2,1453.66,1340.9,1433.4,1440.59,1328.17,1449.2,1450.52,1339.21,235946.0,180704933.0,586920736.0
780,2021-09-30,1451.0,1450.52,1339.21,1458.3,1461.9,1348.89,1448.0,1450.52,1339.21,1452.0,1453.76,1342.06,183051.0,132518974.0,467338289.0
781,2021-10-01,1441.0,1453.76,1342.06,1446.5,1453.76,1344.06,1436.0,1438.94,1332.97,1441.0,1441.83,1334.89,180114.0,228401194.0,724713532.0
782,2021-10-04,1441.0,1441.83,1334.89,1444.7,1446.78,1347.41,1434.1,1433.05,1333.53,1440.3,1443.61,1339.54,137078.0,227478447.0,720907862.0
783,2021-10-05,1437.9,1443.61,1339.54,1449.6,1456.37,1354.63,1437.9,1443.61,1339.54,1449.0,1456.21,1354.63,116988.0,180333951.0,635145456.0
784,2021-10-06,1451.2,1456.21,1354.63,1453.4,1461.98,1362.82,1447.2,1453.78,1354.63,1452.0,1461.72,1362.82,105601.0,167280586.0,626325500.0
785,2021-10-07,1457.4,1461.72,1362.82,1459.5,1470.64,1367.62,1452.8,1460.87,1360.57,1454.8,1462.74,1365.99,94204.0,152104192.0,706811195.0
786,2021-10-08,1458.0,1462.74,1365.99,1474.5,1476.54,1373.18,1457.4,1462.74,1365.99,1474.5,1476.54,1372.73,118668.0,141716816.0,650555244.0
787,2021-10-11,1475.5,1476.54,1372.73,1514.0,1511.21,1394.64,1475.5,1476.54,1372.73,1513.5,1510.27,1394.09,131487.0,219929142.0,770811409.0
788,2021-10-12,1513.5,1510.27,1394.09,1514.0,1517.21,1400.78,1499.6,1504.37,1389.43,1510.0,1509.57,1394.8,159949.0,169382946.0,739831051.0
789,2021-10-13,1513.0,1509.57,1394.8,1522.4,1518.83,1400.67,1502.1,1502.19,1389.69,1503.1,1505.55,1391.91,173438.0,141350260.0,650383595.0
790,2021-10-14,1508.5,1505.55,1391.91,1514.3,1511.14,1398.67,1500.2,1498.21,1388.89,1505.9,1503.38,1391.85,178043.0,164844788.0,704742840.0
791,2021-10-15,1510.0,1503.38,1391.85,1516.6,1512.61,1399.03,1500.5,1499.7,1388.0,1504.5,1504.84,1392.7,147369.0,155339993.0,777741751.0
792,2021-10-18,1505.1,1504.84,1392.7,1522.0,1517.7,1402.63,1505.1,1504.84,1390.88,1510.5,1510.49,1395.53,148406.0,172366292.0,796345885.0
793,2021-10-19,1511.1,1510.49,1395.53,1513.5,1513.83,1399.66,1503.2,1503.89,1388.95,1510.6,1507.19,1395.33,150410.0,148397166.0,637235533.0
794,2021-10-20,1513.0,1507.19,1395.33,1517.4,1516.74,1401.76,1480.0,1486.26,1376.15,1504.0,1505.03,1393.8,165106.0,195145452.0,843134347.0
795,2021-10-21,1507.2,1505.03,1393.8,1509.5,1510.2,1398.45,1489.0,1489.26,1384.77,1489.0,1489.26,1384.77,134876.0,173390400.0,710807631.0
796,2021-10-22,1495.2,1489.26,1384.77,1496.8,1497.95,1393.67,1485.5,1486.57,1384.77,1492.0,1488.71,1389.24,118648.0,133909992.0,801034709.0
797,2021-10-25,1495.0,1488.71,1389.24,1495.0,1492.04,1395.69,1478.0,1476.97,1385.4,1478.0,1476.97,1385.4,130955.0,226667855.0,892250401.0
798,2021-10-26,1477.0,1476.97,1385.4,1489.0,1483.65,1393.03,1468.2,1467.02,1377.83,1489.0,1482.62,1391.63,149671.0,150515550.0,747305991.0
799,2021-10-27,1488.3,1482.62,1391.63,1526.5,1516.46,1423.02,1487.9,1482.62,1391.63,1523.3,1516.46,1423.02,155486.0,216735536.0,919121848.0
800,2021-10-28,1523.3,1516.46,1423.02,1535.7,1530.77,1440.64,1517.4,1513.12,1420.42,1532.3,1529.26,1438.01,148233.0,202643212.0,860351973.0
801,2021-10-29,1532.0,1529.26,1438.01,1539.8,1534.51,1447.54,1527.0,1521.04,1432.19,1533.7,1532.35,1444.27,148152.0,203864608.0,990599715.0
802,2021-11-01,1535.0,1532.35,1444.27,1535.6,1534.88,1451.66,1518.1,1513.98,1435.57,1522.7,1516.75,1438.97,121183.0,261882996.0,1136268326.0
803,2021-11-02,1522.0,1516.75,1438.97,1528.1,1522.9,1452.46,1519.0,1514.91,1438.83,1524.1,1521.35,1452.46,114360.0,196712151.0,1008675531.0
804,2021-11-03,1524.9,1521.35,1452.46,1538.3,1537.59,1463.63,1520.9,1519.39,1440.67,1528.5,1530.65,1444.3,166803.0,340901600.0,1513314978.0
805,2021-11-04,1530.5,1530.65,1444.3,1535.2,1535.9,1451.98,1523.3,1524.63,1435.84,1529.8,1528.21,1448.34,136853.0,181901212.0,927983467.0
806,2021-11-05,1529.3,1528.21,1448.34,1539.5,1536.4699999999998,1459.9299999999998,1526.8,1523.16,1444.51,1535.1,1531.76,1456.51,97033.0,163044292.0,891388599.0
807,2021-11-08,1537.6,1531.76,1456.51,1545.3,1541.83,1470.49,1534.0,1528.74,1456.51,1537.7,1535.66,1467.57,106262.0,227456876.0,1061753045.0
808,2021-11-09,1538.1,1535.66,1467.57,1539.0,1542.72,1474.11,1521.0,1524.36,1457.57,1525.5,1527.13,1461.5,127651.0,217346716.0,1025411598.0
809,2021-11-10,1525.0,1527.13,1461.5,1534.7,1531.7,1470.17,1518.7,1519.0,1457.98,1529.3,1523.79,1465.02,112979.0,208741678.0,992134167.0
810,2021-11-11,1527.6,1523.79,1465.02,1529.9,1526.67,1472.89,1507.6,1503.77,1449.18,1513.0,1514.36,1462.35,181798.0,265745800.0,1278655998.0
811,2021-11-12,1514.6,1514.36,1462.35,1530.7,1529.47,1474.98,1505.3,1504.52,1453.22,1530.7,1527.94,1473.37,147968.0,166355817.0,949940737.0
812,2021-11-15,1533.0,1527.94,1473.37,1536.5,1534.31,1481.96,1522.4,1522.24,1466.01,1527.8,1528.68,1476.5700000000002,114909.0,245388356.0,1183772540.0
813,2021-11-16,1527.8,1528.68,1476.57,1529.5,1530.32,1476.97,1515.0,1513.5,1459.08,1517.3,1517.22,1466.45,149679.0,228765604.0,1231339397.0
814,2021-11-17,1516.9,1517.22,1466.45,1523.3,1522.5,1477.04,1514.6,1513.65,1464.78,1520.4,1519.58,1475.85,100344.0,169143296.0,864136464.0
815,2021-11-18,1521.9,1519.58,1475.85,1522.2,1523.19,1482.68,1504.1,1503.42,1469.83,1504.1,1503.42,1469.83,97134.0,269191632.0,1099127978.0
816,2021-11-19,1505.8,1503.42,1469.83,1522.5,1521.63,1481.53,1488.0,1486.59,1434.78,1502.5,1500.05,1452.35,158128.0,337028566.0,1533572729.0
817,2021-11-22,1503.6,1500.05,1452.35,1521.7,1530.43,1466.46,1498.5,1500.05,1442.97,1512.5,1517.04,1447.25,150039.0,289635612.0,1273282994.0
818,2021-11-23,1512.6,1517.04,1447.25,1528.9,1533.12,1463.63,1509.0,1513.23,1438.41,1528.9,1533.12,1463.63,106381.0,184061239.0,880114734.0
819,2021-11-24,1533.5,1533.12,1463.63,1565.0,1567.6,1491.05,1529.6,1530.61,1463.63,1562.1,1565.29,1488.87,146245.0,391058041.0,1127687287.0
820,2021-11-25,1564.5,1565.29,1488.87,1574.9,1579.56,1505.36,1561.5,1565.29,1488.87,1566.6,1572.46,1500.81,121145.0,268263680.0,1011952875.0
821,2021-11-26,1564.6,1572.46,1500.8100000000002,1576.9,1587.0,1511.59,1553.6,1564.39,1488.83,1556.7,1566.55,1493.03,141489.0,309583019.0,1058933841.0
822,2021-11-29,1548.0,1566.55,1493.03,1551.9,1566.55,1493.03,1536.5,1541.43,1467.48,1551.9,1553.04,1484.84,151111.0,287551680.0,1023981346.0
823,2021-11-30,1556.0,1553.04,1484.84,1563.7,1569.73,1503.09,1533.3,1531.82,1471.57,1537.1,1537.59,1478.44,165031.0,267936511.0,1098659788.0
824,2021-12-01,1536.9,1537.59,1478.44,1553.9,1549.81,1487.68,1531.1,1531.2,1471.48,1553.9,1549.81,1485.19,159486.0,190234040.0,873986999.0
825,2021-12-02,1549.9,1549.81,1485.19,1554.4,1556.31,1493.84,1539.6,1540.88,1482.05,1540.0,1540.88,1482.05,130690.0,162021576.0,772168778.0
826,2021-12-03,1545.0,1540.88,1482.05,1547.9,1551.97,1491.1,1509.0,1503.98,1443.32,1509.0,1503.98,1443.32,150443.0,245586780.0,1098360115.0
827,2021-12-06,1508.1,1503.98,1443.32,1513.5,1515.47,1452.55,1466.1,1464.91,1400.87,1480.2,1480.92,1413.58,198268.0,271660232.0,1060943962.0
828,2021-12-07,1490.0,1480.92,1413.58,1512.0,1512.62,1446.77,1488.0,1480.92,1413.58,1512.0,1512.62,1446.77,160331.0,170326936.0,811808058.0
829,2021-12-08,1515.7,1512.62,1446.77,1518.2,1523.24,1460.28,1508.8,1508.88,1446.77,1511.0,1516.16,1452.87,144500.0,186596388.0,795221893.0
830,2021-12-09,1512.8,1516.16,1452.87,1532.4,1529.61,1467.98,1510.1,1509.4,1447.07,1532.0,1529.61,1467.98,122700.0,150113816.0,656092315.0
831,2021-12-10,1531.0,1529.61,1467.98,1532.3,1533.13,1475.85,1513.1,1517.59,1461.95,1520.5,1519.46,1463.54,157801.0,179423198.0,803554785.0
832,2021-12-13,1526.9,1519.46,1463.54,1527.2,1526.37,1481.61,1516.5,1516.09,1463.54,1525.9,1520.8,1476.21,113349.0,176401906.0,866362738.0
833,2021-12-14,1523.9,1520.8,1476.21,1529.8,1529.93,1485.14,1513.6,1513.18,1469.21,1518.5,1516.44,1476.02,143404.0,192991664.0,952433264.0
834,2021-12-15,1518.5,1516.44,1476.02,1526.6,1525.14,1481.67,1514.6,1512.18,1468.21,1520.1,1519.42,1475.5,118443.0,162871063.0,904160076.0
835,2021-12-16,1525.5,1519.42,1475.5,1527.0,1526.64,1482.19,1489.9,1501.41,1468.95,1510.0,1510.17,1476.61,119549.0,207546220.0,909299752.0
836,2021-12-17,1514.0,1510.1699999999998,1476.61,1524.1,1520.97,1487.73,1512.8,1491.69,1476.61,1520.0,1513.56,1479.79,122129.0,233581550.0,1114107276.0
837,2021-12-20,1512.0,1513.56,1479.79,1517.5,1521.62,1483.85,1496.7,1500.36,1468.88,1508.0,1513.6,1477.33,128827.0,194009392.0,958911950.0
838,2021-12-21,1511.0,1513.6,1477.3300000000002,1519.5,1517.69,1486.03,1509.0,1508.13,1472.55,1512.5,1511.48,1478.74,113617.0,180547404.0,920576640.0
839,2021-12-22,1515.8,1511.48,1478.74,1519.5,1519.4,1489.05,1500.0,1498.96,1471.84,1508.0,1504.12,1477.67,125182.0,240554060.0,1057025441.0
840,2021-12-23,1506.7,1504.12,1477.67,1507.8,1506.4299999999998,1481.0,1476.0,1471.27,1447.14,1488.2,1477.37,1456.96,191171.0,278968064.0,1324448530.0
841,2021-12-24,1488.0,1477.37,1456.96,1511.5,1507.48,1478.8,1484.6,1477.37,1456.32,1509.0,1506.67,1477.03,139845.0,202091496.0,906535936.0
842,2021-12-27,1513.5,1506.67,1477.03,1518.6,1517.45,1490.12,1501.4,1500.31,1469.91,1516.0,1514.55,1488.88,122598.0,150765652.0,768071380.0
843,2021-12-28,1518.0,1514.55,1488.88,1524.3,1523.54,1499.69,1510.0,1509.61,1483.97,1520.2,1523.54,1494.39,138787.0,216395968.0,1018439582.0
844,2021-12-29,1522.0,1523.54,1494.39,1526.0,1528.9,1498.9,1517.5,1515.94,1485.82,1519.0,1515.94,1485.82,101607.0,168333588.0,843043529.0
845,2021-12-30,1518.9,1515.94,1485.82,1533.5,1526.2,1493.28,1518.2,1515.75,1484.82,1525.5,1519.62,1485.97,100162.0,156703658.0,755138602.0
846,2021-12-31,1527.9,1519.62,1485.97,1541.9,1537.3200000000002,1499.07,1527.3,1519.62,1485.97,1537.0,1535.71,1498.28,106190.0,197927282.0,881404609.0
847,2022-01-04,1544.9,1535.71,1498.28,1562.9,1562.5400000000002,1526.46,1543.1,1535.71,1498.28,1558.5,1558.87,1525.58,82662.0,220392059.0,879340365.0
848,2022-01-05,1557.6,1558.87,1525.5800000000002,1560.5,1562.93,1535.82,1548.1,1546.01,1522.5,1549.0,1546.01,1522.5,81531.0,234522048.0,1057103105.0
849,2022-01-06,1544.0,1546.01,1522.5,1556.9,1554.97,1536.24,1543.7,1541.1899999999998,1518.78,1545.1,1544.95,1528.57,94315.0,237650142.0,1101581416.0
850,2022-01-07,1547.9,1544.95,1528.57,1548.0,1550.47,1534.52,1533.5,1532.24,1524.96,1539.6,1532.24,1528.48,109079.0,213357508.0,1003693531.0
851,2022-01-10,1540.0,1532.24,1528.48,1540.3,1537.71,1536.36,1513.1,1514.7,1503.71,1513.1,1514.7,1503.71,107206.0,225767233.0,1369908733.0
852,2022-01-11,1515.0,1514.7,1503.71,1518.6,1519.76,1512.05,1499.7,1497.78,1488.4,1503.6,1499.74,1492.31,129007.0,203494464.0,1249225738.0
853,2022-01-12,1500.1,1499.74,1492.31,1528.9,1530.56,1510.51,1486.3,1484.93,1464.49,1528.9,1530.56,1510.51,177165.0,292832583.0,1131190669.0
854,2022-01-13,1530.1,1530.04,1510.51,1541.8,1548.49,1522.6,1522.6,1524.66,1495.13,1525.7,1526.43,1496.05,151710.0,327093249.0,1005575432.0
855,2022-01-14,1519.5,1526.43,1496.05,1532.1,1530.2,1503.25,1515.1,1513.19,1476.68,1520.1,1523.57,1496.02,141848.0,140724344.0,803077712.0
856,2022-01-17,1522.9,1523.57,1496.02,1525.4,1529.28,1503.86,1478.5,1478.61,1452.84,1480.0,1478.61,1452.84,178465.0,303353660.0,1000826277.0
857,2022-01-18,1475.0,1478.61,1452.84,1489.5,1489.13,1452.84,1467.5,1465.47,1424.65,1482.5,1477.06,1438.94,172136.0,219249036.0,728769690.0
858,2022-01-19,1482.9,1477.06,1438.94,1496.4,1491.0,1449.06,1477.1,1475.13,1434.46,1482.0,1482.55,1442.79,162316.0,171742984.0,658729395.0
859,2022-01-20,1483.8,1482.55,1442.79,1495.8,1499.47,1469.08,1480.5,1474.76,1432.58,1492.6,1492.81,1465.3,110314.0,171244737.0,757696306.0
860,2022-01-21,1493.0,1492.81,1465.3,1503.8,1508.65,1477.09,1490.8,1492.25,1463.06,1498.9,1502.16,1472.89,125072.0,210191816.0,748810730.0
861,2022-01-24,1496.0,1502.16,1472.89,1496.0,1502.16,1472.89,1466.1,1465.76,1433.02,1468.2,1471.3100000000002,1439.71,153877.0,259026092.0,823531216.0
862,2022-01-25,1468.7,1471.3100000000002,1439.71,1503.9,1516.16,1479.58,1465.2,1466.17,1424.66,1503.9,1516.16,1479.58,197629.0,206426916.0,733659412.0
863,2022-01-26,1510.0,1516.16,1479.58,1524.9,1533.61,1490.45,1509.1,1516.16,1478.41,1519.0,1525.31,1481.58,154409.0,249593916.0,809753558.0
864,2022-01-27,1513.3,1525.31,1481.58,1516.0,1528.81,1486.35,1499.0,1507.26,1464.06,1512.0,1516.57,1470.76,139656.0,176799140.0,565970076.0
865,2022-01-28,1518.2,1516.57,1470.76,1534.3,1535.57,1484.48,1517.1,1516.57,1465.22,1528.0,1532.24,1478.96,146392.0,221732187.0,687209954.0
866,2022-02-07,1543.9,1532.24,1478.96,1547.8,1555.01,1505.69,1530.0,1532.24,1478.96,1532.8,1541.25,1497.66,83370.0,187610812.0,591539236.0
867,2022-02-08,1532.8,1541.25,1497.66,1543.6,1554.98,1503.19,1527.8,1537.16,1491.78,1535.5,1550.46,1500.99,111985.0,221202172.0,744225756.0
868,2022-02-09,1540.0,1550.46,1500.99,1555.8,1570.32,1511.72,1540.0,1550.46,1499.53,1541.0,1552.44,1505.38,130465.0,244582184.0,795529828.0
869,2022-02-10,1544.0,1552.44,1505.38,1544.4,1557.89,1512.88,1528.6,1536.02,1495.7,1542.5,1548.95,1506.79,129404.0,238415836.0,680356338.0
870,2022-02-11,1538.9,1548.95,1506.79,1545.6,1549.37,1508.54,1535.0,1540.5,1499.06,1543.0,1545.9199999999998,1501.71,122136.0,195880468.0,627605382.0
871,2022-02-14,1535.5,1545.9199999999998,1501.71,1536.0,1545.9199999999998,1501.71,1510.1,1505.07,1471.96,1510.1,1505.07,1471.96,155300.0,269399972.0,815259334.0
872,2022-02-15,1511.1,1505.0700000000002,1471.96,1527.3,1530.04,1495.56,1511.0,1503.9199999999998,1470.06,1522.0,1527.36,1492.75,135165.0,194972224.0,607145620.0
873,2022-02-16,1528.0,1527.36,1492.75,1532.3,1534.5,1499.5,1514.5,1517.52,1486.68,1521.0,1521.47,1492.1,153863.0,127181268.0,684143302.0
874,2022-02-17,1522.0,1521.47,1492.1,1540.2,1540.51,1507.99,1521.3,1521.37,1492.1,1540.2,1540.51,1507.99,132651.0,152057344.0,613893268.0
875,2022-02-18,1525.0,1534.45,1507.99,1527.8,1540.51,1507.99,1518.5,1523.88,1492.38,1525.0,1531.47,1504.84,133830.0,165339796.0,693503736.0
876,2022-02-21,1523.2,1531.47,1504.84,1531.5,1537.56,1516.63,1521.2,1522.48,1501.22,1530.0,1533.4,1510.84,103299.0,172059012.0,786601296.0
877,2022-02-22,1517.9,1533.4,1510.84,1518.9,1533.4,1510.84,1501.4,1510.07,1484.81,1517.5,1532.36,1503.47,176626.0,234559232.0,900113648.0
878,2022-02-23,1526.1,1532.36,1503.47,1535.0,1547.19,1520.78,1524.7,1530.74,1503.47,1529.3,1538.83,1512.3,116353.0,165041484.0,706512720.0
879,2022-02-24,1520.0,1538.83,1512.3,1526.2,1539.98,1513.25,1503.0,1503.22,1473.76,1514.7,1522.04,1494.85,204453.0,280509628.0,1168555475.0
880,2022-02-25,1526.0,1522.04,1494.85,1529.9,1540.13,1512.05,1517.0,1522.04,1494.85,1517.0,1526.5,1498.89,127673.0,202064496.0,763389113.0
881,2022-02-28,1511.0,1526.5,1498.89,1518.5,1533.32,1502.36,1507.6,1512.45,1487.57,1511.2,1517.18,1490.13,128372.0,198886117.0,729065042.0
882,2022-03-01,1518.0,1517.18,1490.13,1518.1,1525.0,1501.73,1512.3,1515.49,1490.13,1515.6,1520.12,1498.78,104548.0,193428729.0,844740170.0
